"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","p.value","significance"
"1583","Monocytes","Nasal Tissue","144","Pam1ug+NTHi","Saline+IAV+NTHi",0.149337041611979,""
"1584","Monocytes","Nasal Tissue","144","Pam1ug+NTHi","Saline+NTHi",0.347420749423766,""
"1585","Monocytes","Nasal Tissue","144","Saline","Saline+IAV",0.948542772761745,""
"1586","Monocytes","Nasal Tissue","144","Saline","Saline+IAV+NTHi",0.830420546531017,""
"1587","Monocytes","Nasal Tissue","144","Saline","Saline+NTHi",0.608345036537102,""
"1588","Monocytes","Nasal Tissue","144","Saline+IAV","Saline+IAV+NTHi",0.814480130615263,""
"1589","Monocytes","Nasal Tissue","144","Saline+IAV","Saline+NTHi",0.575069552677426,""
"1590","Monocytes","Nasal Tissue","144","Saline+IAV+NTHi","Saline+NTHi",0.790113933569896,""
"1591","Monocytes","Spleen","144","Hh","Hh+IAV",0.531368159821265,""
"1592","Monocytes","Spleen","144","Hh","Hh+IAV+NTHi",0.531368159821265,""
"1593","Monocytes","Spleen","144","Hh","Hh+NTHi",0.946318221578717,""
"1594","Monocytes","Spleen","144","Hh","Pam1ug",0.44774337044623,""
"1595","Monocytes","Spleen","144","Hh","Pam1ug+IAV",0.44774337044623,""
"1596","Monocytes","Spleen","144","Hh","Pam1ug+IAV+NTHi",0.506808397067199,""
"1597","Monocytes","Spleen","144","Hh","Pam1ug+NTHi",0.531368159821265,""
"1598","Monocytes","Spleen","144","Hh","Saline",0.870101849565243,""
"1599","Monocytes","Spleen","144","Hh","Saline+IAV",0.81790934123015,""
"1600","Monocytes","Spleen","144","Hh","Saline+IAV+NTHi",0.901250328447266,""
"1601","Monocytes","Spleen","144","Hh","Saline+NTHi",0.842831799243291,""
"1602","Monocytes","Spleen","144","Hh+IAV","Hh+IAV+NTHi",0.995917995936087,""
"1603","Monocytes","Spleen","144","Hh+IAV","Hh+NTHi",0.531368159821265,""
"1604","Monocytes","Spleen","144","Hh+IAV","Pam1ug",0.842831799243291,""
"1605","Monocytes","Spleen","144","Hh+IAV","Pam1ug+IAV",0.81790934123015,""
"1606","Monocytes","Spleen","144","Hh+IAV","Pam1ug+IAV+NTHi",0.870101849565243,""
"1607","Monocytes","Spleen","144","Hh+IAV","Pam1ug+NTHi",0.957926645158494,""
"1608","Monocytes","Spleen","144","Hh+IAV","Saline",0.695435219640864,""
"1609","Monocytes","Spleen","144","Hh+IAV","Saline+IAV",0.81790934123015,""
"1610","Monocytes","Spleen","144","Hh+IAV","Saline+IAV+NTHi",0.65181185530275,""
"1611","Monocytes","Spleen","144","Hh+IAV","Saline+NTHi",0.44774337044623,""
"1612","Monocytes","Spleen","144","Hh+IAV+NTHi","Hh+NTHi",0.531368159821265,""
"1613","Monocytes","Spleen","144","Hh+IAV+NTHi","Pam1ug",0.842831799243291,""
"1614","Monocytes","Spleen","144","Hh+IAV+NTHi","Pam1ug+IAV",0.81790934123015,""
"1615","Monocytes","Spleen","144","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.870101849565243,""
"1616","Monocytes","Spleen","144","Hh+IAV+NTHi","Pam1ug+NTHi",0.957926645158494,""
"1617","Monocytes","Spleen","144","Hh+IAV+NTHi","Saline",0.695435219640864,""
"1618","Monocytes","Spleen","144","Hh+IAV+NTHi","Saline+IAV",0.81790934123015,""
"1619","Monocytes","Spleen","144","Hh+IAV+NTHi","Saline+IAV+NTHi",0.65181185530275,""
"1620","Monocytes","Spleen","144","Hh+IAV+NTHi","Saline+NTHi",0.44774337044623,""
"1621","Monocytes","Spleen","144","Hh+NTHi","Pam1ug",0.44774337044623,""
"1622","Monocytes","Spleen","144","Hh+NTHi","Pam1ug+IAV",0.44774337044623,""
"1623","Monocytes","Spleen","144","Hh+NTHi","Pam1ug+IAV+NTHi",0.44774337044623,""
"1624","Monocytes","Spleen","144","Hh+NTHi","Pam1ug+NTHi",0.519128720858412,""
"1625","Monocytes","Spleen","144","Hh+NTHi","Saline",0.842831799243291,""
"1626","Monocytes","Spleen","144","Hh+NTHi","Saline+IAV",0.792925233122431,""
"1627","Monocytes","Spleen","144","Hh+NTHi","Saline+IAV+NTHi",0.870101849565243,""
"1628","Monocytes","Spleen","144","Hh+NTHi","Saline+NTHi",0.870101849565243,""
"1629","Monocytes","Spleen","144","Pam1ug","Pam1ug+IAV",0.946318221578717,""
"1630","Monocytes","Spleen","144","Pam1ug","Pam1ug+IAV+NTHi",0.946318221578717,""
"1631","Monocytes","Spleen","144","Pam1ug","Pam1ug+NTHi",0.870101849565243,""
"1632","Monocytes","Spleen","144","Pam1ug","Saline",0.531368159821265,""
"1633","Monocytes","Spleen","144","Pam1ug","Saline+IAV",0.611615940104838,""
"1634","Monocytes","Spleen","144","Pam1ug","Saline+IAV+NTHi",0.519128720858412,""
"1635","Monocytes","Spleen","144","Pam1ug","Saline+NTHi",0.44774337044623,""
"1636","Monocytes","Spleen","144","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.898679301981822,""
"1637","Monocytes","Spleen","144","Pam1ug+IAV","Pam1ug+NTHi",0.842831799243291,""
"1638","Monocytes","Spleen","144","Pam1ug+IAV","Saline",0.519128720858412,""
"1639","Monocytes","Spleen","144","Pam1ug+IAV","Saline+IAV",0.531368159821265,""
"1640","Monocytes","Spleen","144","Pam1ug+IAV","Saline+IAV+NTHi",0.506808397067199,""
"1641","Monocytes","Spleen","144","Pam1ug+IAV","Saline+NTHi",0.44774337044623,""
"1642","Monocytes","Spleen","144","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.898679301981822,""
"1643","Monocytes","Spleen","144","Pam1ug+IAV+NTHi","Saline",0.531368159821265,""
"1644","Monocytes","Spleen","144","Pam1ug+IAV+NTHi","Saline+IAV",0.65181185530275,""
"1645","Monocytes","Spleen","144","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.531368159821265,""
"1646","Monocytes","Spleen","144","Pam1ug+IAV+NTHi","Saline+NTHi",0.44774337044623,""
"1647","Monocytes","Spleen","144","Pam1ug+NTHi","Saline",0.65181185530275,""
"1648","Monocytes","Spleen","144","Pam1ug+NTHi","Saline+IAV",0.792925233122431,""
"1649","Monocytes","Spleen","144","Pam1ug+NTHi","Saline+IAV+NTHi",0.613352916459709,""
"1650","Monocytes","Spleen","144","Pam1ug+NTHi","Saline+NTHi",0.44774337044623,""
"1651","Monocytes","Spleen","144","Saline","Saline+IAV",0.901250328447266,""
"1652","Monocytes","Spleen","144","Saline","Saline+IAV+NTHi",0.946318221578717,""
"1653","Monocytes","Spleen","144","Saline","Saline+NTHi",0.719638495014843,""
"1654","Monocytes","Spleen","144","Saline+IAV","Saline+IAV+NTHi",0.870101849565243,""
"1655","Monocytes","Spleen","144","Saline+IAV","Saline+NTHi",0.613352916459709,""
"1656","Monocytes","Spleen","144","Saline+IAV+NTHi","Saline+NTHi",0.792925233122431,""
"1657","Monocytes","Lung","2","Hh","Hh+IAV",0.999483366738797,""
"1658","Monocytes","Lung","2","Hh","Hh+IAV+NTHi",0.999483366738797,""
"1659","Monocytes","Lung","2","Hh","Hh+NTHi",0.999483366738797,""
"1660","Monocytes","Lung","2","Hh","Pam1ug",7.79350194723471e-05,"***"
"1661","Monocytes","Lung","2","Hh","Pam1ug+IAV",7.79350194723471e-05,"***"
"1662","Monocytes","Lung","2","Hh","Pam1ug+IAV+NTHi",7.79350194723471e-05,"***"
"1663","Monocytes","Lung","2","Hh","Pam1ug+NTHi",7.79350194723471e-05,"***"
"1664","Monocytes","Lung","2","Hh","Saline",0.948824620991767,""
"1665","Monocytes","Lung","2","Hh","Saline+IAV",0.948824620991767,""
"1666","Monocytes","Lung","2","Hh","Saline+IAV+NTHi",0.948824620991767,""
"1667","Monocytes","Lung","2","Hh","Saline+NTHi",0.948824620991767,""
"1668","Monocytes","Lung","2","Hh+IAV","Hh+IAV+NTHi",0.999483366738797,""
"1669","Monocytes","Lung","2","Hh+IAV","Hh+NTHi",0.999483366738797,""
"1670","Monocytes","Lung","2","Hh+IAV","Pam1ug",7.79350194723471e-05,"***"
"1671","Monocytes","Lung","2","Hh+IAV","Pam1ug+IAV",7.79350194723471e-05,"***"
"1672","Monocytes","Lung","2","Hh+IAV","Pam1ug+IAV+NTHi",7.79350194723471e-05,"***"
"1673","Monocytes","Lung","2","Hh+IAV","Pam1ug+NTHi",7.79350194723471e-05,"***"
"1674","Monocytes","Lung","2","Hh+IAV","Saline",0.948824620991767,""
"1675","Monocytes","Lung","2","Hh+IAV","Saline+IAV",0.948824620991767,""
"1676","Monocytes","Lung","2","Hh+IAV","Saline+IAV+NTHi",0.948824620991767,""
"1677","Monocytes","Lung","2","Hh+IAV","Saline+NTHi",0.948824620991767,""
"1678","Monocytes","Lung","2","Hh+IAV+NTHi","Hh+NTHi",0.999483366738797,""
"1679","Monocytes","Lung","2","Hh+IAV+NTHi","Pam1ug",7.79350194723471e-05,"***"
"1680","Monocytes","Lung","2","Hh+IAV+NTHi","Pam1ug+IAV",7.79350194723471e-05,"***"
"1681","Monocytes","Lung","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",7.79350194723471e-05,"***"
"1682","Monocytes","Lung","2","Hh+IAV+NTHi","Pam1ug+NTHi",7.79350194723471e-05,"***"
"1683","Monocytes","Lung","2","Hh+IAV+NTHi","Saline",0.948824620991767,""
"1684","Monocytes","Lung","2","Hh+IAV+NTHi","Saline+IAV",0.948824620991767,""
"1685","Monocytes","Lung","2","Hh+IAV+NTHi","Saline+IAV+NTHi",0.948824620991767,""
"1686","Monocytes","Lung","2","Hh+IAV+NTHi","Saline+NTHi",0.948824620991767,""
"1687","Monocytes","Lung","2","Hh+NTHi","Pam1ug",7.79350194723471e-05,"***"
"1688","Monocytes","Lung","2","Hh+NTHi","Pam1ug+IAV",7.79350194723471e-05,"***"
"1689","Monocytes","Lung","2","Hh+NTHi","Pam1ug+IAV+NTHi",7.79350194723471e-05,"***"
"1690","Monocytes","Lung","2","Hh+NTHi","Pam1ug+NTHi",7.79350194723471e-05,"***"
"1691","Monocytes","Lung","2","Hh+NTHi","Saline",0.948824620991767,""
"1692","Monocytes","Lung","2","Hh+NTHi","Saline+IAV",0.948824620991767,""
"1693","Monocytes","Lung","2","Hh+NTHi","Saline+IAV+NTHi",0.948824620991767,""
"1694","Monocytes","Lung","2","Hh+NTHi","Saline+NTHi",0.948824620991767,""
"1695","Monocytes","Lung","2","Pam1ug","Pam1ug+IAV",0.999483366738797,""
"1696","Monocytes","Lung","2","Pam1ug","Pam1ug+IAV+NTHi",0.999483366738797,""
"1697","Monocytes","Lung","2","Pam1ug","Pam1ug+NTHi",0.999483366738797,""
"1698","Monocytes","Lung","2","Pam1ug","Saline",2.57662449910864e-05,"***"
"1699","Monocytes","Lung","2","Pam1ug","Saline+IAV",2.57662449910864e-05,"***"
"1700","Monocytes","Lung","2","Pam1ug","Saline+IAV+NTHi",2.57662449910864e-05,"***"
"1701","Monocytes","Lung","2","Pam1ug","Saline+NTHi",2.57662449910864e-05,"***"
"1702","Monocytes","Lung","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999483366738797,""
"1703","Monocytes","Lung","2","Pam1ug+IAV","Pam1ug+NTHi",0.999483366738797,""
"1704","Monocytes","Lung","2","Pam1ug+IAV","Saline",2.57662449910864e-05,"***"
"1705","Monocytes","Lung","2","Pam1ug+IAV","Saline+IAV",2.57662449910864e-05,"***"
"1706","Monocytes","Lung","2","Pam1ug+IAV","Saline+IAV+NTHi",2.57662449910864e-05,"***"
"1707","Monocytes","Lung","2","Pam1ug+IAV","Saline+NTHi",2.57662449910864e-05,"***"
"1708","Monocytes","Lung","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999483366738797,""
"1709","Monocytes","Lung","2","Pam1ug+IAV+NTHi","Saline",2.57662449910864e-05,"***"
"1710","Monocytes","Lung","2","Pam1ug+IAV+NTHi","Saline+IAV",2.57662449910864e-05,"***"
"1711","Monocytes","Lung","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",2.57662449910864e-05,"***"
"1712","Monocytes","Lung","2","Pam1ug+IAV+NTHi","Saline+NTHi",2.57662449910864e-05,"***"
"1713","Monocytes","Lung","2","Pam1ug+NTHi","Saline",2.57662449910864e-05,"***"
"1714","Monocytes","Lung","2","Pam1ug+NTHi","Saline+IAV",2.57662449910864e-05,"***"
"1715","Monocytes","Lung","2","Pam1ug+NTHi","Saline+IAV+NTHi",2.57662449910864e-05,"***"
"1716","Monocytes","Lung","2","Pam1ug+NTHi","Saline+NTHi",2.57662449910864e-05,"***"
"1717","Monocytes","Lung","2","Saline","Saline+IAV",0.999483366738797,""
"1718","Monocytes","Lung","2","Saline","Saline+IAV+NTHi",0.999483366738797,""
"1719","Monocytes","Lung","2","Saline","Saline+NTHi",0.999483366738797,""
"1720","Monocytes","Lung","2","Saline+IAV","Saline+IAV+NTHi",0.999483366738797,""
"1721","Monocytes","Lung","2","Saline+IAV","Saline+NTHi",0.999483366738797,""
"1722","Monocytes","Lung","2","Saline+IAV+NTHi","Saline+NTHi",0.999483366738797,""
"1723","Monocytes","Nasal Tissue","2","Hh","Hh+IAV",0.999866587184417,""
"1724","Monocytes","Nasal Tissue","2","Hh","Hh+IAV+NTHi",0.999866587184417,""
"1725","Monocytes","Nasal Tissue","2","Hh","Hh+NTHi",0.999866587184417,""
"1726","Monocytes","Nasal Tissue","2","Hh","Pam1ug",0.980798844407332,""
"1727","Monocytes","Nasal Tissue","2","Hh","Pam1ug+IAV",0.980798844407332,""
"1728","Monocytes","Nasal Tissue","2","Hh","Pam1ug+IAV+NTHi",0.980798844407332,""
"1729","Monocytes","Nasal Tissue","2","Hh","Pam1ug+NTHi",0.980798844407332,""
"1730","Monocytes","Nasal Tissue","2","Hh","Saline",0.980798844407332,""
"1731","Monocytes","Nasal Tissue","2","Hh","Saline+IAV",0.980798844407332,""
"1732","Monocytes","Nasal Tissue","2","Hh","Saline+IAV+NTHi",0.980798844407332,""
"1733","Monocytes","Nasal Tissue","2","Hh","Saline+NTHi",0.980798844407332,""
"1734","Monocytes","Nasal Tissue","2","Hh+IAV","Hh+IAV+NTHi",0.999866587184417,""
"1735","Monocytes","Nasal Tissue","2","Hh+IAV","Hh+NTHi",0.999866587184417,""
"1736","Monocytes","Nasal Tissue","2","Hh+IAV","Pam1ug",0.980798844407332,""
"1737","Monocytes","Nasal Tissue","2","Hh+IAV","Pam1ug+IAV",0.980798844407332,""
"1738","Monocytes","Nasal Tissue","2","Hh+IAV","Pam1ug+IAV+NTHi",0.980798844407332,""
"1739","Monocytes","Nasal Tissue","2","Hh+IAV","Pam1ug+NTHi",0.980798844407332,""
"1740","Monocytes","Nasal Tissue","2","Hh+IAV","Saline",0.980798844407332,""
"1741","Monocytes","Nasal Tissue","2","Hh+IAV","Saline+IAV",0.980798844407332,""
"1742","Monocytes","Nasal Tissue","2","Hh+IAV","Saline+IAV+NTHi",0.980798844407332,""
"1743","Monocytes","Nasal Tissue","2","Hh+IAV","Saline+NTHi",0.980798844407332,""
"1744","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Hh+NTHi",0.999866587184417,""
"1745","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug",0.980798844407332,""
"1746","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+IAV",0.980798844407332,""
"1747","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.980798844407332,""
"1748","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.980798844407332,""
"1749","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Saline",0.980798844407332,""
"1750","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Saline+IAV",0.980798844407332,""
"1751","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Saline+IAV+NTHi",0.980798844407332,""
"1752","Monocytes","Nasal Tissue","2","Hh+IAV+NTHi","Saline+NTHi",0.980798844407332,""
"1753","Monocytes","Nasal Tissue","2","Hh+NTHi","Pam1ug",0.980798844407332,""
"1754","Monocytes","Nasal Tissue","2","Hh+NTHi","Pam1ug+IAV",0.980798844407332,""
"1755","Monocytes","Nasal Tissue","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.980798844407332,""
"1756","Monocytes","Nasal Tissue","2","Hh+NTHi","Pam1ug+NTHi",0.980798844407332,""
"1757","Monocytes","Nasal Tissue","2","Hh+NTHi","Saline",0.980798844407332,""
"1758","Monocytes","Nasal Tissue","2","Hh+NTHi","Saline+IAV",0.980798844407332,""
"1759","Monocytes","Nasal Tissue","2","Hh+NTHi","Saline+IAV+NTHi",0.980798844407332,""
"1760","Monocytes","Nasal Tissue","2","Hh+NTHi","Saline+NTHi",0.980798844407332,""
"1761","Monocytes","Nasal Tissue","2","Pam1ug","Pam1ug+IAV",0.999866587184417,""
"1762","Monocytes","Nasal Tissue","2","Pam1ug","Pam1ug+IAV+NTHi",0.999866587184417,""
"1763","Monocytes","Nasal Tissue","2","Pam1ug","Pam1ug+NTHi",0.999866587184417,""
"1764","Monocytes","Nasal Tissue","2","Pam1ug","Saline",0.999866587184417,""
"1765","Monocytes","Nasal Tissue","2","Pam1ug","Saline+IAV",0.999866587184417,""
"1766","Monocytes","Nasal Tissue","2","Pam1ug","Saline+IAV+NTHi",0.999866587184417,""
"1767","Monocytes","Nasal Tissue","2","Pam1ug","Saline+NTHi",0.999866587184417,""
"1768","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999866587184417,""
"1769","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Pam1ug+NTHi",0.999866587184417,""
"1770","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Saline",0.999866587184417,""
"1771","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Saline+IAV",0.999866587184417,""
"1772","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Saline+IAV+NTHi",0.999866587184417,""
"1773","Monocytes","Nasal Tissue","2","Pam1ug+IAV","Saline+NTHi",0.999866587184417,""
"1774","Monocytes","Nasal Tissue","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.999866587184417,""
"1775","Monocytes","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline",0.999866587184417,""
"1776","Monocytes","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+IAV",0.999866587184417,""
"1777","Monocytes","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.999866587184417,""
"1778","Monocytes","Nasal Tissue","2","Pam1ug+IAV+NTHi","Saline+NTHi",0.999866587184417,""
"1779","Monocytes","Nasal Tissue","2","Pam1ug+NTHi","Saline",0.999866587184417,""
"1780","Monocytes","Nasal Tissue","2","Pam1ug+NTHi","Saline+IAV",0.999866587184417,""
"1781","Monocytes","Nasal Tissue","2","Pam1ug+NTHi","Saline+IAV+NTHi",0.999866587184417,""
"1782","Monocytes","Nasal Tissue","2","Pam1ug+NTHi","Saline+NTHi",0.999866587184417,""
"1783","Monocytes","Nasal Tissue","2","Saline","Saline+IAV",0.999866587184417,""
"1784","Monocytes","Nasal Tissue","2","Saline","Saline+IAV+NTHi",0.999866587184417,""
"1785","Monocytes","Nasal Tissue","2","Saline","Saline+NTHi",0.999866587184417,""
"1786","Monocytes","Nasal Tissue","2","Saline+IAV","Saline+IAV+NTHi",0.999866587184417,""
"1787","Monocytes","Nasal Tissue","2","Saline+IAV","Saline+NTHi",0.999866587184417,""
"1788","Monocytes","Nasal Tissue","2","Saline+IAV+NTHi","Saline+NTHi",0.999866587184417,""
"1789","Monocytes","Spleen","2","Hh","Hh+IAV",0.99968725633181,""
"1790","Monocytes","Spleen","2","Hh","Hh+IAV+NTHi",0.99968725633181,""
"1791","Monocytes","Spleen","2","Hh","Hh+NTHi",0.99968725633181,""
"1792","Monocytes","Spleen","2","Hh","Pam1ug",0.99968725633181,""
"1793","Monocytes","Spleen","2","Hh","Pam1ug+IAV",0.99968725633181,""
"1794","Monocytes","Spleen","2","Hh","Pam1ug+IAV+NTHi",0.99968725633181,""
"1795","Monocytes","Spleen","2","Hh","Pam1ug+NTHi",0.99968725633181,""
"1796","Monocytes","Spleen","2","Hh","Saline",0.99968725633181,""
"1797","Monocytes","Spleen","2","Hh","Saline+IAV",0.99968725633181,""
"1798","Monocytes","Spleen","2","Hh","Saline+IAV+NTHi",0.99968725633181,""
"1799","Monocytes","Spleen","2","Hh","Saline+NTHi",0.99968725633181,""
"1800","Monocytes","Spleen","2","Hh+IAV","Hh+IAV+NTHi",0.99968725633181,""
"1801","Monocytes","Spleen","2","Hh+IAV","Hh+NTHi",0.99968725633181,""
"1802","Monocytes","Spleen","2","Hh+IAV","Pam1ug",0.99968725633181,""
"1803","Monocytes","Spleen","2","Hh+IAV","Pam1ug+IAV",0.99968725633181,""
"1804","Monocytes","Spleen","2","Hh+IAV","Pam1ug+IAV+NTHi",0.99968725633181,""
"1805","Monocytes","Spleen","2","Hh+IAV","Pam1ug+NTHi",0.99968725633181,""
"1806","Monocytes","Spleen","2","Hh+IAV","Saline",0.99968725633181,""
"1807","Monocytes","Spleen","2","Hh+IAV","Saline+IAV",0.99968725633181,""
"1808","Monocytes","Spleen","2","Hh+IAV","Saline+IAV+NTHi",0.99968725633181,""
"1809","Monocytes","Spleen","2","Hh+IAV","Saline+NTHi",0.99968725633181,""
"1810","Monocytes","Spleen","2","Hh+IAV+NTHi","Hh+NTHi",0.99968725633181,""
"1811","Monocytes","Spleen","2","Hh+IAV+NTHi","Pam1ug",0.99968725633181,""
"1812","Monocytes","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV",0.99968725633181,""
"1813","Monocytes","Spleen","2","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.99968725633181,""
"1814","Monocytes","Spleen","2","Hh+IAV+NTHi","Pam1ug+NTHi",0.99968725633181,""
"1815","Monocytes","Spleen","2","Hh+IAV+NTHi","Saline",0.99968725633181,""
"1816","Monocytes","Spleen","2","Hh+IAV+NTHi","Saline+IAV",0.99968725633181,""
"1817","Monocytes","Spleen","2","Hh+IAV+NTHi","Saline+IAV+NTHi",0.99968725633181,""
"1818","Monocytes","Spleen","2","Hh+IAV+NTHi","Saline+NTHi",0.99968725633181,""
"1819","Monocytes","Spleen","2","Hh+NTHi","Pam1ug",0.99968725633181,""
"1820","Monocytes","Spleen","2","Hh+NTHi","Pam1ug+IAV",0.99968725633181,""
"1821","Monocytes","Spleen","2","Hh+NTHi","Pam1ug+IAV+NTHi",0.99968725633181,""
"1822","Monocytes","Spleen","2","Hh+NTHi","Pam1ug+NTHi",0.99968725633181,""
"1823","Monocytes","Spleen","2","Hh+NTHi","Saline",0.99968725633181,""
"1824","Monocytes","Spleen","2","Hh+NTHi","Saline+IAV",0.99968725633181,""
"1825","Monocytes","Spleen","2","Hh+NTHi","Saline+IAV+NTHi",0.99968725633181,""
"1826","Monocytes","Spleen","2","Hh+NTHi","Saline+NTHi",0.99968725633181,""
"1827","Monocytes","Spleen","2","Pam1ug","Pam1ug+IAV",0.99968725633181,""
"1828","Monocytes","Spleen","2","Pam1ug","Pam1ug+IAV+NTHi",0.99968725633181,""
"1829","Monocytes","Spleen","2","Pam1ug","Pam1ug+NTHi",0.99968725633181,""
"1830","Monocytes","Spleen","2","Pam1ug","Saline",0.99968725633181,""
"1831","Monocytes","Spleen","2","Pam1ug","Saline+IAV",0.99968725633181,""
"1832","Monocytes","Spleen","2","Pam1ug","Saline+IAV+NTHi",0.99968725633181,""
"1833","Monocytes","Spleen","2","Pam1ug","Saline+NTHi",0.99968725633181,""
"1834","Monocytes","Spleen","2","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.99968725633181,""
"1835","Monocytes","Spleen","2","Pam1ug+IAV","Pam1ug+NTHi",0.99968725633181,""
"1836","Monocytes","Spleen","2","Pam1ug+IAV","Saline",0.99968725633181,""
"1837","Monocytes","Spleen","2","Pam1ug+IAV","Saline+IAV",0.99968725633181,""
"1838","Monocytes","Spleen","2","Pam1ug+IAV","Saline+IAV+NTHi",0.99968725633181,""
"1839","Monocytes","Spleen","2","Pam1ug+IAV","Saline+NTHi",0.99968725633181,""
"1840","Monocytes","Spleen","2","Pam1ug+IAV+NTHi","Pam1ug+NTHi",0.99968725633181,""
"1841","Monocytes","Spleen","2","Pam1ug+IAV+NTHi","Saline",0.99968725633181,""
"1842","Monocytes","Spleen","2","Pam1ug+IAV+NTHi","Saline+IAV",0.99968725633181,""
"1843","Monocytes","Spleen","2","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.99968725633181,""
"1844","Monocytes","Spleen","2","Pam1ug+IAV+NTHi","Saline+NTHi",0.99968725633181,""
"1845","Monocytes","Spleen","2","Pam1ug+NTHi","Saline",0.99968725633181,""
"1846","Monocytes","Spleen","2","Pam1ug+NTHi","Saline+IAV",0.99968725633181,""
"1847","Monocytes","Spleen","2","Pam1ug+NTHi","Saline+IAV+NTHi",0.99968725633181,""
"1848","Monocytes","Spleen","2","Pam1ug+NTHi","Saline+NTHi",0.99968725633181,""
"1849","Monocytes","Spleen","2","Saline","Saline+IAV",0.99968725633181,""
"1850","Monocytes","Spleen","2","Saline","Saline+IAV+NTHi",0.99968725633181,""
