Tissue,Timepoint,Treatment,Cell_ID,mean_Proportion_idPerSample,sem_Proportion_idPerSample
Lung,144,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.050118402166666666,0.005595057225228226
Lung,144,Pam1ug+NTHi,Monocytes,0.017377705833333333,0.0036939747215988315
Lung,144,Pam1ug+NTHi,Neutrophils,0.028977972666666667,0.003992175643238849
Lung,144,Pam1ug+NTHi,Unknown Myeloid,0.048676152,0.0027104547711224777
Lung,144,Pam1ug+NTHi,cDC1,0.006509233333333333,7.804765958864138e-4
Lung,144,Pam1ug+NTHi,cDC2,0.001672467,1.3079147516995644e-4
Lung,144,Pam1ug+NTHi,moDCs,0.026496254666666667,0.004245161342917893
Lung,144,Pam1ug+NTHi,pDCs,0.007994281333333334,0.0015027371546343176
Lung,144,Saline,B-cells,0.32044924383333334,0.0197004447999671
Lung,144,Saline,CD103+CD4+ T-cells,0.010826107833333333,0.0011687810407941947
Lung,144,Saline,CD206+ Macrophages,0.005115471333333333,8.696559922121954e-4
Lung,144,Saline,CD4+ T-cells,0.20605742733333332,0.01357682465209797
Lung,144,Saline,CD64+MHCII- Macrophages,4.3995595e-4,1.0725981571515572e-4
Lung,144,Saline,Drop,0.06413781166666667,0.005146835874929422
Lung,144,Saline,Ly6C(hi)CD64(hi) Monocytes,0.017919009,0.001899439206192379
Lung,144,Saline,Ly6C+ NK cells,0.0552212065,0.002699598802356266
Lung,144,Saline,Ly6C+CD8+ T-cells,0.069059188,0.0025804958459860632
Lung,144,Saline,Ly6C- NK cells,0.06357239283333334,0.0020846702850415523
Lung,144,Saline,Ly6C-CD8+ T-cells,0.04927208733333333,0.010585534458916423
Lung,144,Saline,Monocytes,0.020268826833333333,0.002450649106884928
Lung,144,Saline,Neutrophils,0.019570685833333334,0.0039008746279739917
Lung,144,Saline,Unknown Myeloid,0.0549509455,0.004161685796005835
Lung,144,Saline,cDC1,0.004540447833333333,8.029424725496184e-4
Lung,144,Saline,cDC2,0.001356266,1.6143361802280635e-4
Lung,144,Saline,moDCs,0.03132966,0.004914655281994775
Lung,144,Saline,pDCs,0.005913266833333333,4.693402029353845e-4
Lung,144,Saline+IAV,B-cells,0.2844464563333333,0.023018939056865296
Lung,144,Saline+IAV,CD103+CD4+ T-cells,0.0102906895,0.0018324852619723987
Lung,144,Saline+IAV,CD206+ Macrophages,0.0060652805,8.42172216605913e-4
Lung,144,Saline+IAV,CD4+ T-cells,0.1723218125,0.013586827943727644
Lung,144,Saline+IAV,CD64+MHCII- Macrophages,0.004837901833333333,8.634373733517452e-4
Lung,144,Saline+IAV,Drop,0.07357762633333334,0.0056243066503398895
Lung,144,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.07495141666666666,0.011257859447490243
Lung,144,Saline+IAV,Ly6C+ NK cells,0.043185803833333335,0.005283467015990955
Lung,144,Saline+IAV,Ly6C+CD8+ T-cells,0.07716692566666666,0.004470616782343311
Lung,144,Saline+IAV,Ly6C- NK cells,0.08869762083333334,0.01084451747589591
Lung,144,Saline+IAV,Ly6C-CD8+ T-cells,0.027994193833333333,0.005396587611981158
Lung,144,Saline+IAV,Monocytes,0.022668906333333332,0.002168072737188103
Lung,144,Saline+IAV,Neutrophils,0.04565264266666667,0.009244459095111072
Lung,144,Saline+IAV,Unknown Myeloid,0.042803273833333336,0.0045212869703805825
Lung,144,Saline+IAV,cDC1,0.0047225175000000005,6.484591046098821e-4
Lung,144,Saline+IAV,cDC2,4.963803333333333e-4,7.06146147945153e-5
Lung,144,Saline+IAV,moDCs,0.006212972166666666,9.389375321265137e-4
Lung,144,Saline+IAV,pDCs,0.013907578333333333,0.001996328099654658
Lung,144,Saline+IAV+NTHi,B-cells,0.327358675,0.018088454253439638
Lung,144,Saline+IAV+NTHi,CD103+CD4+ T-cells,0.0110167045,7.621663667080283e-4
Lung,144,Saline+IAV+NTHi,CD206+ Macrophages,0.005362260333333334,4.2421603856342404e-4
Lung,144,Saline+IAV+NTHi,CD4+ T-cells,0.17629564883333335,0.012681751917194135
Lung,144,Saline+IAV+NTHi,CD64+MHCII- Macrophages,0.0036131793333333334,3.920093259917564e-4
Lung,144,Saline+IAV+NTHi,Drop,0.0688952435,0.0041409480663257515
Lung,144,Saline+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.042015894666666664,0.0015478554517667693
Lung,144,Saline+IAV+NTHi,Ly6C+ NK cells,0.04669622683333333,0.0040296556647536974
Lung,144,Saline+IAV+NTHi,Ly6C+CD8+ T-cells,0.08077366583333334,0.005749275463836005
Lung,144,Saline+IAV+NTHi,Ly6C- NK cells,0.0813380065,0.00474908966959466
Lung,144,Saline+IAV+NTHi,Ly6C-CD8+ T-cells,0.024175222166666666,0.002973932306448601
Lung,144,Saline+IAV+NTHi,Monocytes,0.016488299166666668,0.0012030513375624614
Lung,144,Saline+IAV+NTHi,Neutrophils,0.0533227645,0.011504827905019993
Lung,144,Saline+IAV+NTHi,Unknown Myeloid,0.038249651333333336,0.0012551109809426323
Lung,144,Saline+IAV+NTHi,cDC1,0.005054712166666667,1.2910207506114865e-4
Lung,144,Saline+IAV+NTHi,cDC2,5.097681666666666e-4,4.769329601486054e-5
Lung,144,Saline+IAV+NTHi,moDCs,0.007019826166666666,6.612914105099413e-4
Lung,144,Saline+IAV+NTHi,pDCs,0.011814251,0.001154665637699099
Lung,144,Saline+NTHi,B-cells,0.36659597083333334,0.024370203141000486
Lung,144,Saline+NTHi,CD103+CD4+ T-cells,0.010135462,0.0013886897936795676
Lung,144,Saline+NTHi,CD206+ Macrophages,0.0053191321666666664,4.708596014548582e-4
Lung,144,Saline+NTHi,CD4+ T-cells,0.17977510933333335,0.01204174750872832
Lung,144,Saline+NTHi,CD64+MHCII- Macrophages,0.0010676281666666667,3.040149878020728e-4
Lung,144,Saline+NTHi,Drop,0.06886733716666667,0.010434204727383056
Lung,144,Saline+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.018526787833333336,0.0012433855204235843
Lung,144,Saline+NTHi,Ly6C+ NK cells,0.052724340833333334,0.004577398863344518
Lung,144,Saline+NTHi,Ly6C+CD8+ T-cells,0.06280167533333333,0.004134430701157477
Lung,144,Saline+NTHi,Ly6C- NK cells,0.05927062733333333,0.0017075947983997979
Lung,144,Saline+NTHi,Ly6C-CD8+ T-cells,0.04700634483333333,0.005499977077882013
Lung,144,Saline+NTHi,Monocytes,0.017598277833333332,0.002643121408467628
Lung,144,Saline+NTHi,Neutrophils,0.030891568166666664,0.005019987753704023
Lung,144,Saline+NTHi,Unknown Myeloid,0.046193664833333335,0.0026840819989719694
Lung,144,Saline+NTHi,cDC1,0.0049151801666666665,2.682860065941341e-4
Lung,144,Saline+NTHi,cDC2,0.0012108671666666666,1.6574706256410033e-4
Lung,144,Saline+NTHi,moDCs,0.019127142833333333,0.0032643585462038276
Lung,144,Saline+NTHi,pDCs,0.007972882833333333,5.494994859046681e-4
Nasal Tissue,2,Hh,B-cells,0.5936987158333333,0.0283770854111398
Nasal Tissue,2,Hh,CD103+CD4+ T-cells,0.0057796375,0.0010313279673759058
Nasal Tissue,2,Hh,CD206+ Macrophages,0.018214759666666667,0.0023754539432740804
Nasal Tissue,2,Hh,CD4+ T-cells,0.039172526666666665,0.013801048114228796
Nasal Tissue,2,Hh,CD64+MHCII- Macrophages,0.0039250468333333335,7.817541941290506e-4
Nasal Tissue,2,Hh,Drop,0.059290595,0.0027112770064909885
Nasal Tissue,2,Hh,Ly6C(hi)CD64(hi) Monocytes,0.037167058,0.007103039500959704
Nasal Tissue,2,Hh,Ly6C+ NK cells,0.0063950305,8.051172447631359e-4
Nasal Tissue,2,Hh,Ly6C+CD8+ T-cells,0.00804708,0.0025253231305108928
Nasal Tissue,2,Hh,Ly6C- NK cells,0.024572455833333333,0.0034860364807076665
Nasal Tissue,2,Hh,Ly6C-CD8+ T-cells,0.006171388999999999,0.0015731917363006965
Nasal Tissue,2,Hh,Monocytes,0.016560116666666666,0.0026052422112665032
Nasal Tissue,2,Hh,Neutrophils,0.12226928666666667,0.032480009359209305
Nasal Tissue,2,Hh,Unknown Myeloid,0.039094452333333335,0.0018689687781096949
Nasal Tissue,2,Hh,cDC1,0.001204315,2.323178573994403e-4
Nasal Tissue,2,Hh,cDC2,0.0010492665,1.0432528533733644e-4
Nasal Tissue,2,Hh,moDCs,3.073167e-4,7.739380778449483e-5
Nasal Tissue,2,Hh,pDCs,0.017080952333333333,0.0016815967793090522
Nasal Tissue,2,Hh+IAV,B-cells,0.5936987158333333,0.0283770854111398
Nasal Tissue,2,Hh+IAV,CD103+CD4+ T-cells,0.0057796375,0.0010313279673759058
Nasal Tissue,2,Hh+IAV,CD206+ Macrophages,0.018214759666666667,0.0023754539432740804
Nasal Tissue,2,Hh+IAV,CD4+ T-cells,0.039172526666666665,0.013801048114228796
Nasal Tissue,2,Hh+IAV,CD64+MHCII- Macrophages,0.0039250468333333335,7.817541941290506e-4
Nasal Tissue,2,Hh+IAV,Drop,0.059290595,0.0027112770064909885
Nasal Tissue,2,Hh+IAV,Ly6C(hi)CD64(hi) Monocytes,0.037167058,0.007103039500959704
Nasal Tissue,2,Hh+IAV,Ly6C+ NK cells,0.0063950305,8.051172447631359e-4
Nasal Tissue,2,Hh+IAV,Ly6C+CD8+ T-cells,0.00804708,0.0025253231305108928
Nasal Tissue,2,Hh+IAV,Ly6C- NK cells,0.024572455833333333,0.0034860364807076665
Nasal Tissue,2,Hh+IAV,Ly6C-CD8+ T-cells,0.006171388999999999,0.0015731917363006965
Nasal Tissue,2,Hh+IAV,Monocytes,0.016560116666666666,0.0026052422112665032
Nasal Tissue,2,Hh+IAV,Neutrophils,0.12226928666666667,0.032480009359209305
Nasal Tissue,2,Hh+IAV,Unknown Myeloid,0.039094452333333335,0.0018689687781096949
Nasal Tissue,2,Hh+IAV,cDC1,0.001204315,2.323178573994403e-4
Nasal Tissue,2,Hh+IAV,cDC2,0.0010492665,1.0432528533733644e-4
Nasal Tissue,2,Hh+IAV,moDCs,3.073167e-4,7.739380778449483e-5
Nasal Tissue,2,Hh+IAV,pDCs,0.017080952333333333,0.0016815967793090522
Nasal Tissue,2,Hh+IAV+NTHi,B-cells,0.5936987158333333,0.0283770854111398
Nasal Tissue,2,Hh+IAV+NTHi,CD103+CD4+ T-cells,0.0057796375,0.0010313279673759058
Nasal Tissue,2,Hh+IAV+NTHi,CD206+ Macrophages,0.018214759666666667,0.0023754539432740804
Nasal Tissue,2,Hh+IAV+NTHi,CD4+ T-cells,0.039172526666666665,0.013801048114228796
Nasal Tissue,2,Hh+IAV+NTHi,CD64+MHCII- Macrophages,0.0039250468333333335,7.817541941290506e-4
Nasal Tissue,2,Hh+IAV+NTHi,Drop,0.059290595,0.0027112770064909885
Nasal Tissue,2,Hh+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.037167058,0.007103039500959704
Nasal Tissue,2,Hh+IAV+NTHi,Ly6C+ NK cells,0.0063950305,8.051172447631359e-4
Nasal Tissue,2,Hh+IAV+NTHi,Ly6C+CD8+ T-cells,0.00804708,0.0025253231305108928
Nasal Tissue,2,Hh+IAV+NTHi,Ly6C- NK cells,0.024572455833333333,0.0034860364807076665
Nasal Tissue,2,Hh+IAV+NTHi,Ly6C-CD8+ T-cells,0.006171388999999999,0.0015731917363006965
Nasal Tissue,2,Hh+IAV+NTHi,Monocytes,0.016560116666666666,0.0026052422112665032
Nasal Tissue,2,Hh+IAV+NTHi,Neutrophils,0.12226928666666667,0.032480009359209305
Nasal Tissue,2,Hh+IAV+NTHi,Unknown Myeloid,0.039094452333333335,0.0018689687781096949
Nasal Tissue,2,Hh+IAV+NTHi,cDC1,0.001204315,2.323178573994403e-4
Nasal Tissue,2,Hh+IAV+NTHi,cDC2,0.0010492665,1.0432528533733644e-4
Nasal Tissue,2,Hh+IAV+NTHi,moDCs,3.073167e-4,7.739380778449483e-5
Nasal Tissue,2,Hh+IAV+NTHi,pDCs,0.017080952333333333,0.0016815967793090522
Nasal Tissue,2,Hh+NTHi,B-cells,0.5936987158333333,0.0283770854111398
Nasal Tissue,2,Hh+NTHi,CD103+CD4+ T-cells,0.0057796375,0.0010313279673759058
Nasal Tissue,2,Hh+NTHi,CD206+ Macrophages,0.018214759666666667,0.0023754539432740804
Nasal Tissue,2,Hh+NTHi,CD4+ T-cells,0.039172526666666665,0.013801048114228796
Nasal Tissue,2,Hh+NTHi,CD64+MHCII- Macrophages,0.0039250468333333335,7.817541941290506e-4
Nasal Tissue,2,Hh+NTHi,Drop,0.059290595,0.0027112770064909885
Nasal Tissue,2,Hh+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.037167058,0.007103039500959704
Nasal Tissue,2,Hh+NTHi,Ly6C+ NK cells,0.0063950305,8.051172447631359e-4
Nasal Tissue,2,Hh+NTHi,Ly6C+CD8+ T-cells,0.00804708,0.0025253231305108928
Nasal Tissue,2,Hh+NTHi,Ly6C- NK cells,0.024572455833333333,0.0034860364807076665
Nasal Tissue,2,Hh+NTHi,Ly6C-CD8+ T-cells,0.006171388999999999,0.0015731917363006965
Nasal Tissue,2,Hh+NTHi,Monocytes,0.016560116666666666,0.0026052422112665032
Nasal Tissue,2,Hh+NTHi,Neutrophils,0.12226928666666667,0.032480009359209305
Nasal Tissue,2,Hh+NTHi,Unknown Myeloid,0.039094452333333335,0.0018689687781096949
Nasal Tissue,2,Hh+NTHi,cDC1,0.001204315,2.323178573994403e-4
Nasal Tissue,2,Hh+NTHi,cDC2,0.0010492665,1.0432528533733644e-4
Nasal Tissue,2,Hh+NTHi,moDCs,3.073167e-4,7.739380778449483e-5
Nasal Tissue,2,Hh+NTHi,pDCs,0.017080952333333333,0.0016815967793090522
Nasal Tissue,2,Pam1ug,B-cells,0.509793251,0.0260787777274929
Nasal Tissue,2,Pam1ug,CD103+CD4+ T-cells,0.006753849166666667,8.600249290285881e-4
Nasal Tissue,2,Pam1ug,CD206+ Macrophages,0.0165614055,0.0021819600974321653
Nasal Tissue,2,Pam1ug,CD4+ T-cells,0.026175081166666666,0.009126976163999049
Nasal Tissue,2,Pam1ug,CD64+MHCII- Macrophages,0.0037602984999999998,9.989703364430048e-4
Nasal Tissue,2,Pam1ug,Drop,0.06541650516666667,0.0026017865762931105
Nasal Tissue,2,Pam1ug,Ly6C(hi)CD64(hi) Monocytes,0.047138050833333334,0.003145121754592079
Nasal Tissue,2,Pam1ug,Ly6C+ NK cells,0.0056635195,4.720641877714478e-4
Nasal Tissue,2,Pam1ug,Ly6C+CD8+ T-cells,0.0059949565,0.0014429710303264986
Nasal Tissue,2,Pam1ug,Ly6C- NK cells,0.024868670333333332,9.791992756312908e-4
Nasal Tissue,2,Pam1ug,Ly6C-CD8+ T-cells,0.0050565785,0.0011334392581444832
Nasal Tissue,2,Pam1ug,Monocytes,0.020809225166666667,0.0029658026215010715
Nasal Tissue,2,Pam1ug,Neutrophils,0.20078171,0.036281087076528024
Nasal Tissue,2,Pam1ug,Unknown Myeloid,0.04372698616666667,0.005658747520208794
Nasal Tissue,2,Pam1ug,cDC1,0.0014235223333333334,2.688528891827483e-4
Nasal Tissue,2,Pam1ug,cDC2,6.174473333333333e-4,8.683246951252995e-5
Nasal Tissue,2,Pam1ug,moDCs,4.4224844999999995e-4,1.7470777812200912e-4
Nasal Tissue,2,Pam1ug,pDCs,0.015016694333333334,7.597974022232362e-4
Nasal Tissue,2,Pam1ug+IAV,B-cells,0.509793251,0.0260787777274929
Nasal Tissue,2,Pam1ug+IAV,CD103+CD4+ T-cells,0.006753849166666667,8.600249290285881e-4
Nasal Tissue,2,Pam1ug+IAV,CD206+ Macrophages,0.0165614055,0.0021819600974321653
Nasal Tissue,2,Pam1ug+IAV,CD4+ T-cells,0.026175081166666666,0.009126976163999049
Nasal Tissue,2,Pam1ug+IAV,CD64+MHCII- Macrophages,0.0037602984999999998,9.989703364430048e-4
Nasal Tissue,2,Pam1ug+IAV,Drop,0.06541650516666667,0.0026017865762931105
Nasal Tissue,2,Pam1ug+IAV,Ly6C(hi)CD64(hi) Monocytes,0.047138050833333334,0.003145121754592079
Nasal Tissue,2,Pam1ug+IAV,Ly6C+ NK cells,0.0056635195,4.720641877714478e-4
Nasal Tissue,2,Pam1ug+IAV,Ly6C+CD8+ T-cells,0.0059949565,0.0014429710303264986
Nasal Tissue,2,Pam1ug+IAV,Ly6C- NK cells,0.024868670333333332,9.791992756312908e-4
Nasal Tissue,2,Pam1ug+IAV,Ly6C-CD8+ T-cells,0.0050565785,0.0011334392581444832
Nasal Tissue,2,Pam1ug+IAV,Monocytes,0.020809225166666667,0.0029658026215010715
Nasal Tissue,2,Pam1ug+IAV,Neutrophils,0.20078171,0.036281087076528024
Nasal Tissue,2,Pam1ug+IAV,Unknown Myeloid,0.04372698616666667,0.005658747520208794
Nasal Tissue,2,Pam1ug+IAV,cDC1,0.0014235223333333334,2.688528891827483e-4
Nasal Tissue,2,Pam1ug+IAV,cDC2,6.174473333333333e-4,8.683246951252995e-5
Nasal Tissue,2,Pam1ug+IAV,moDCs,4.4224844999999995e-4,1.7470777812200912e-4
Nasal Tissue,2,Pam1ug+IAV,pDCs,0.015016694333333334,7.597974022232362e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,B-cells,0.509793251,0.0260787777274929
Nasal Tissue,2,Pam1ug+IAV+NTHi,CD103+CD4+ T-cells,0.006753849166666667,8.600249290285881e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,CD206+ Macrophages,0.0165614055,0.0021819600974321653
Nasal Tissue,2,Pam1ug+IAV+NTHi,CD4+ T-cells,0.026175081166666666,0.009126976163999049
Nasal Tissue,2,Pam1ug+IAV+NTHi,CD64+MHCII- Macrophages,0.0037602984999999998,9.989703364430048e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,Drop,0.06541650516666667,0.0026017865762931105
Nasal Tissue,2,Pam1ug+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.047138050833333334,0.003145121754592079
Nasal Tissue,2,Pam1ug+IAV+NTHi,Ly6C+ NK cells,0.0056635195,4.720641877714478e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,Ly6C+CD8+ T-cells,0.0059949565,0.0014429710303264986
Nasal Tissue,2,Pam1ug+IAV+NTHi,Ly6C- NK cells,0.024868670333333332,9.791992756312908e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,Ly6C-CD8+ T-cells,0.0050565785,0.0011334392581444832
Nasal Tissue,2,Pam1ug+IAV+NTHi,Monocytes,0.020809225166666667,0.0029658026215010715
Nasal Tissue,2,Pam1ug+IAV+NTHi,Neutrophils,0.20078171,0.036281087076528024
Nasal Tissue,2,Pam1ug+IAV+NTHi,Unknown Myeloid,0.04372698616666667,0.005658747520208794
Nasal Tissue,2,Pam1ug+IAV+NTHi,cDC1,0.0014235223333333334,2.688528891827483e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,cDC2,6.174473333333333e-4,8.683246951252995e-5
Nasal Tissue,2,Pam1ug+IAV+NTHi,moDCs,4.4224844999999995e-4,1.7470777812200912e-4
Nasal Tissue,2,Pam1ug+IAV+NTHi,pDCs,0.015016694333333334,7.597974022232362e-4
Nasal Tissue,2,Pam1ug+NTHi,B-cells,0.509793251,0.0260787777274929
Nasal Tissue,2,Pam1ug+NTHi,CD103+CD4+ T-cells,0.006753849166666667,8.600249290285881e-4
Nasal Tissue,2,Pam1ug+NTHi,CD206+ Macrophages,0.0165614055,0.0021819600974321653
Nasal Tissue,2,Pam1ug+NTHi,CD4+ T-cells,0.026175081166666666,0.009126976163999049
Nasal Tissue,2,Pam1ug+NTHi,CD64+MHCII- Macrophages,0.0037602984999999998,9.989703364430048e-4
Nasal Tissue,2,Pam1ug+NTHi,Drop,0.06541650516666667,0.0026017865762931105
Nasal Tissue,2,Pam1ug+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.047138050833333334,0.003145121754592079
Nasal Tissue,2,Pam1ug+NTHi,Ly6C+ NK cells,0.0056635195,4.720641877714478e-4
Nasal Tissue,2,Pam1ug+NTHi,Ly6C+CD8+ T-cells,0.0059949565,0.0014429710303264986
Nasal Tissue,2,Pam1ug+NTHi,Ly6C- NK cells,0.024868670333333332,9.791992756312908e-4
Nasal Tissue,2,Pam1ug+NTHi,Ly6C-CD8+ T-cells,0.0050565785,0.0011334392581444832
Nasal Tissue,2,Pam1ug+NTHi,Monocytes,0.020809225166666667,0.0029658026215010715
Nasal Tissue,2,Pam1ug+NTHi,Neutrophils,0.20078171,0.036281087076528024
Nasal Tissue,2,Pam1ug+NTHi,Unknown Myeloid,0.04372698616666667,0.005658747520208794
Nasal Tissue,2,Pam1ug+NTHi,cDC1,0.0014235223333333334,2.688528891827483e-4
Nasal Tissue,2,Pam1ug+NTHi,cDC2,6.174473333333333e-4,8.683246951252995e-5
Nasal Tissue,2,Pam1ug+NTHi,moDCs,4.4224844999999995e-4,1.7470777812200912e-4
Nasal Tissue,2,Pam1ug+NTHi,pDCs,0.015016694333333334,7.597974022232362e-4
Nasal Tissue,2,Saline,B-cells,0.5809312326666667,0.029339531557170596
Nasal Tissue,2,Saline,CD103+CD4+ T-cells,0.0039258048333333335,4.999834591730288e-4
Nasal Tissue,2,Saline,CD206+ Macrophages,0.0216752795,0.002831868808458433
Nasal Tissue,2,Saline,CD4+ T-cells,0.027664519333333335,0.006564488219432965
Nasal Tissue,2,Saline,CD64+MHCII- Macrophages,0.0037790465,3.8878406364988347e-4
Nasal Tissue,2,Saline,Drop,0.05967591633333333,0.003542578735989022
Nasal Tissue,2,Saline,Ly6C(hi)CD64(hi) Monocytes,0.043746989666666666,0.003888500883380935
Nasal Tissue,2,Saline,Ly6C+ NK cells,0.004750884,7.937110813971292e-4
Nasal Tissue,2,Saline,Ly6C+CD8+ T-cells,0.005925104333333334,0.0013291310149063978
Nasal Tissue,2,Saline,Ly6C- NK cells,0.017466995666666665,0.0014835497119868207
Nasal Tissue,2,Saline,Ly6C-CD8+ T-cells,0.005603036,0.0011695554589634188
Nasal Tissue,2,Saline,Monocytes,0.018771275333333334,0.0023060482378344078
Nasal Tissue,2,Saline,Neutrophils,0.15759914466666666,0.031242582438300096
Nasal Tissue,2,Saline,Unknown Myeloid,0.031298543166666665,0.002899182858160789
Nasal Tissue,2,Saline,cDC1,9.954809999999999e-4,1.778027207341515e-4
Nasal Tissue,2,Saline,cDC2,7.215453333333334e-4,9.258302606549674e-5
Nasal Tissue,2,Saline,moDCs,2.812758e-4,4.684450833918528e-5
Nasal Tissue,2,Saline,pDCs,0.015234804666666667,9.2062424969393e-4
Nasal Tissue,2,Saline+IAV,B-cells,0.5809312326666667,0.029339531557170596
Nasal Tissue,2,Saline+IAV,CD103+CD4+ T-cells,0.0039258048333333335,4.999834591730288e-4
Nasal Tissue,2,Saline+IAV,CD206+ Macrophages,0.0216752795,0.002831868808458433
Nasal Tissue,2,Saline+IAV,CD4+ T-cells,0.027664519333333335,0.006564488219432965
Nasal Tissue,2,Saline+IAV,CD64+MHCII- Macrophages,0.0037790465,3.8878406364988347e-4
Nasal Tissue,2,Saline+IAV,Drop,0.05967591633333333,0.003542578735989022
Nasal Tissue,2,Saline+IAV,Ly6C(hi)CD64(hi) Monocytes,0.043746989666666666,0.003888500883380935
Nasal Tissue,2,Saline+IAV,Ly6C+ NK cells,0.004750884,7.937110813971292e-4
Nasal Tissue,2,Saline+IAV,Ly6C+CD8+ T-cells,0.005925104333333334,0.0013291310149063978
Nasal Tissue,2,Saline+IAV,Ly6C- NK cells,0.017466995666666665,0.0014835497119868207
Nasal Tissue,2,Saline+IAV,Ly6C-CD8+ T-cells,0.005603036,0.0011695554589634188
Nasal Tissue,2,Saline+IAV,Monocytes,0.018771275333333334,0.0023060482378344078
Nasal Tissue,2,Saline+IAV,Neutrophils,0.15759914466666666,0.031242582438300096
Nasal Tissue,2,Saline+IAV,Unknown Myeloid,0.031298543166666665,0.002899182858160789
Nasal Tissue,2,Saline+IAV,cDC1,9.954809999999999e-4,1.778027207341515e-4
Nasal Tissue,2,Saline+IAV,cDC2,7.215453333333334e-4,9.258302606549674e-5
Nasal Tissue,2,Saline+IAV,moDCs,2.812758e-4,4.684450833918528e-5
Nasal Tissue,2,Saline+IAV,pDCs,0.015234804666666667,9.2062424969393e-4
Nasal Tissue,2,Saline+IAV+NTHi,B-cells,0.5809312326666667,0.029339531557170596
Nasal Tissue,2,Saline+IAV+NTHi,CD103+CD4+ T-cells,0.0039258048333333335,4.999834591730288e-4
Nasal Tissue,2,Saline+IAV+NTHi,CD206+ Macrophages,0.0216752795,0.002831868808458433
Nasal Tissue,2,Saline+IAV+NTHi,CD4+ T-cells,0.027664519333333335,0.006564488219432965
Nasal Tissue,2,Saline+IAV+NTHi,CD64+MHCII- Macrophages,0.0037790465,3.8878406364988347e-4
Nasal Tissue,2,Saline+IAV+NTHi,Drop,0.05967591633333333,0.003542578735989022
Nasal Tissue,2,Saline+IAV+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.043746989666666666,0.003888500883380935
Nasal Tissue,2,Saline+IAV+NTHi,Ly6C+ NK cells,0.004750884,7.937110813971292e-4
Nasal Tissue,2,Saline+IAV+NTHi,Ly6C+CD8+ T-cells,0.005925104333333334,0.0013291310149063978
Nasal Tissue,2,Saline+IAV+NTHi,Ly6C- NK cells,0.017466995666666665,0.0014835497119868207
Nasal Tissue,2,Saline+IAV+NTHi,Ly6C-CD8+ T-cells,0.005603036,0.0011695554589634188
Nasal Tissue,2,Saline+IAV+NTHi,Monocytes,0.018771275333333334,0.0023060482378344078
Nasal Tissue,2,Saline+IAV+NTHi,Neutrophils,0.15759914466666666,0.031242582438300096
Nasal Tissue,2,Saline+IAV+NTHi,Unknown Myeloid,0.031298543166666665,0.002899182858160789
Nasal Tissue,2,Saline+IAV+NTHi,cDC1,9.954809999999999e-4,1.778027207341515e-4
Nasal Tissue,2,Saline+IAV+NTHi,cDC2,7.215453333333334e-4,9.258302606549674e-5
Nasal Tissue,2,Saline+IAV+NTHi,moDCs,2.812758e-4,4.684450833918528e-5
Nasal Tissue,2,Saline+IAV+NTHi,pDCs,0.015234804666666667,9.2062424969393e-4
Nasal Tissue,2,Saline+NTHi,B-cells,0.5809312326666667,0.029339531557170596
Nasal Tissue,2,Saline+NTHi,CD103+CD4+ T-cells,0.0039258048333333335,4.999834591730288e-4
Nasal Tissue,2,Saline+NTHi,CD206+ Macrophages,0.0216752795,0.002831868808458433
Nasal Tissue,2,Saline+NTHi,CD4+ T-cells,0.027664519333333335,0.006564488219432965
Nasal Tissue,2,Saline+NTHi,CD64+MHCII- Macrophages,0.0037790465,3.8878406364988347e-4
Nasal Tissue,2,Saline+NTHi,Drop,0.05967591633333333,0.003542578735989022
Nasal Tissue,2,Saline+NTHi,Ly6C(hi)CD64(hi) Monocytes,0.043746989666666666,0.003888500883380935
Nasal Tissue,2,Saline+NTHi,Ly6C+ NK cells,0.004750884,7.937110813971292e-4
Nasal Tissue,2,Saline+NTHi,Ly6C+CD8+ T-cells,0.005925104333333334,0.0013291310149063978
Nasal Tissue,2,Saline+NTHi,Ly6C- NK cells,0.017466995666666665,0.0014835497119868207
Nasal Tissue,2,Saline+NTHi,Ly6C-CD8+ T-cells,0.005603036,0.0011695554589634188
Nasal Tissue,2,Saline+NTHi,Monocytes,0.018771275333333334,0.0023060482378344078
Nasal Tissue,2,Saline+NTHi,Neutrophils,0.15759914466666666,0.031242582438300096
Nasal Tissue,2,Saline+NTHi,Unknown Myeloid,0.031298543166666665,0.002899182858160789
Nasal Tissue,2,Saline+NTHi,cDC1,9.954809999999999e-4,1.778027207341515e-4
Nasal Tissue,2,Saline+NTHi,cDC2,7.215453333333334e-4,9.258302606549674e-5
