"","Cell_ID","Tissue","Timepoint","Treatment1","Treatment2","ratio","SE","df","null","p.value","significance"
"17274","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline",1.02345872406402,0.151435933735502,Inf,1,0.983447669348644,""
"17275","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+IAV",0.762355229493452,0.112678614218057,Inf,1,0.522257828578447,""
"17276","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+IAV+NTHi",0.76231924808533,0.112674102949906,Inf,1,0.522257828578447,""
"17277","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug","Saline+NTHi",1.02355206655703,0.151447669320441,Inf,1,0.983447669348644,""
"17278","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999546081229363,0.118300047901588,Inf,1,0.999680910454647,""
"17279","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Pam1ug+NTHi",1.048364852036,0.155081118473077,Inf,1,0.983447669348644,""
"17280","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline",1.07281274781909,0.158633519178957,Inf,1,0.983447669348644,""
"17281","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+IAV",0.799118117162057,0.118035305329779,Inf,1,0.522257828578447,""
"17282","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+IAV+NTHi",0.799080400630446,0.118030579046563,Inf,1,0.522257828578447,""
"17283","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV","Saline+NTHi",1.07291059154649,0.158645813925614,Inf,1,0.983447669348644,""
"17284","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Pam1ug+NTHi",1.04884094062636,0.155162169859338,Inf,1,0.983447669348644,""
"17285","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline",1.07329993880784,0.158716420329519,Inf,1,0.983447669348644,""
"17286","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV",0.799481016602261,0.118097013607456,Inf,1,0.522257828578447,""
"17287","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.799443282942634,0.118092284475912,Inf,1,0.522257828578447,""
"17288","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+IAV+NTHi","Saline+NTHi",1.07339782696851,0.158728722471571,Inf,1,0.983447669348644,""
"17289","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline",1.023320026168,0.151412334778488,Inf,1,0.983447669348644,""
"17290","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+IAV",0.762251916029149,0.112661048273675,Inf,1,0.522257828578447,""
"17291","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+IAV+NTHi",0.762215939497184,0.112656537815884,Inf,1,0.522257828578447,""
"17292","Ly6C+CD8+ T-cells","Spleen","72","Pam1ug+NTHi","Saline+NTHi",1.02341335601134,0.151424068259378,Inf,1,0.983447669348644,""
"17293","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+IAV",0.744881265427333,0.110050444554108,Inf,1,0.522257828578447,""
"17294","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+IAV+NTHi",0.744846108750003,0.110046038102103,Inf,1,0.522257828578447,""
"17295","Ly6C+CD8+ T-cells","Spleen","72","Saline","Saline+NTHi",1.00009120298729,0.118502292796869,Inf,1,0.999680910454647,""
"17296","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV","Saline+IAV+NTHi",0.999952802306942,0.118015213704695,Inf,1,0.999680910454647,""
"17297","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV","Saline+NTHi",1.34261827945632,0.19835873889494,Inf,1,0.522257828578447,""
"17298","Ly6C+CD8+ T-cells","Spleen","72","Saline+IAV+NTHi","Saline+NTHi",1.34268165093275,0.198369521405668,Inf,1,0.522257828578447,""
"17299","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+IAV",0.679023172732469,0.100681964816111,Inf,1,0.0401822279200114,"*"
"17300","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+IAV+NTHi",0.679018413123154,0.100681364340245,Inf,1,0.0401822279200114,"*"
"17301","Ly6C+CD8+ T-cells","Lung","96","Hh","Hh+NTHi",1.00304883711941,0.119664076232578,Inf,1,0.999966199002952,""
"17302","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug",0.893822365439102,0.13269447544306,Inf,1,0.708758690011145,""
"17303","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+IAV",0.682901718130983,0.10127659906046,Inf,1,0.0401822279200114,"*"
"17304","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+IAV+NTHi",0.682863232791834,0.101271741242697,Inf,1,0.0401822279200114,"*"
"17305","Ly6C+CD8+ T-cells","Lung","96","Hh","Pam1ug+NTHi",0.894085842359988,0.132727817668361,Inf,1,0.708758690011145,""
"17306","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline",0.935303028647941,0.138884131502063,Inf,1,0.828047408062655,""
"17307","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+IAV",0.616786975955242,0.0913936547288421,Inf,1,0.018308859937913,"*"
"17308","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+IAV+NTHi",0.616790064733765,0.0913940437413462,Inf,1,0.018308859937913,"*"
"17309","Ly6C+CD8+ T-cells","Lung","96","Hh","Saline+NTHi",0.935219342772974,0.138873533190314,Inf,1,0.828047408062655,""
"17310","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Hh+IAV+NTHi",0.999992990505324,0.118405902723953,Inf,1,0.999966199002952,""
"17311","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Hh+NTHi",1.47719382400902,0.218931847476563,Inf,1,0.0401822279200114,"*"
"17312","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug",1.31633558519403,0.194917460929974,Inf,1,0.126804174694471,""
"17313","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+IAV",1.00571194850819,0.148765754715302,Inf,1,0.999966199002952,""
"17314","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+IAV+NTHi",1.00565527100336,0.148758629259614,Inf,1,0.999966199002952,""
"17315","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Pam1ug+NTHi",1.31672360865401,0.194966368698269,Inf,1,0.126804174694471,""
"17316","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline",1.37742431511457,0.204009756582049,Inf,1,0.0796593247196332,""
"17317","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+IAV",0.908344517129245,0.13424851369109,Inf,1,0.708758690011145,""
"17318","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+IAV+NTHi",0.908349065985083,0.134249084287126,Inf,1,0.708758690011145,""
"17319","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV","Saline+NTHi",1.37730107060933,0.203994210437671,Inf,1,0.0796593247196332,""
"17320","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Hh+NTHi",1.47720417846384,0.218933611641528,Inf,1,0.0401822279200114,"*"
"17321","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug",1.31634481210598,0.194919031899165,Inf,1,0.126804174694471,""
"17322","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV",1.00571899809015,0.148766954404092,Inf,1,0.999966199002952,""
"17323","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",1.00566232018804,0.148759828882288,Inf,1,0.999966199002952,""
"17324","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Pam1ug+NTHi",1.31673283828583,0.194967940120322,Inf,1,0.126804174694471,""
"17325","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline",1.37743397023065,0.204011400836789,Inf,1,0.0796593247196332,""
"17326","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+IAV",0.908350884209931,0.134249596270309,Inf,1,0.708758690011145,""
"17327","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+IAV+NTHi",0.908355433097655,0.134250166871644,Inf,1,0.708758690011145,""
"17328","Ly6C+CD8+ T-cells","Lung","96","Hh+IAV+NTHi","Saline+NTHi",1.37731072486152,0.203995854548524,Inf,1,0.0796593247196332,""
"17329","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug",0.891105529822467,0.132231781470378,Inf,1,0.708758690011145,""
"17330","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+IAV",0.680825990579046,0.10092325784432,Inf,1,0.0401822279200114,"*"
"17331","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.680787622218779,0.100918419478006,Inf,1,0.0401822279200114,"*"
"17332","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Pam1ug+NTHi",0.891368205886818,0.132264990460848,Inf,1,0.708758690011145,""
"17333","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline",0.93246010965326,0.138399853287621,Inf,1,0.828047408062655,""
"17334","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+IAV",0.614912208787911,0.0910748052962705,Inf,1,0.018308859937913,"*"
"17335","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+IAV+NTHi",0.614915288177875,0.0910751927494492,Inf,1,0.018308859937913,"*"
"17336","Ly6C+CD8+ T-cells","Lung","96","Hh+NTHi","Saline+NTHi",0.932376678147365,0.138389297308371,Inf,1,0.828047408062655,""
"17337","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+IAV",0.764023976727745,0.113155680268393,Inf,1,0.126804174694471,""
"17338","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+IAV+NTHi",0.763980919694674,0.113150256920101,Inf,1,0.126804174694471,""
"17339","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Pam1ug+NTHi",1.00029477548456,0.118955069847819,Inf,1,0.999966199002952,""
"17340","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline",1.04640817327105,0.155174006786456,Inf,1,0.897649804757912,""
"17341","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+IAV",0.690055429136904,0.102112838352195,Inf,1,0.0401822279200114,"*"
"17342","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+IAV+NTHi",0.690058884833072,0.102113272645416,Inf,1,0.0401822279200114,"*"
"17343","Ly6C+CD8+ T-cells","Lung","96","Pam1ug","Saline+NTHi",1.04631454630645,0.15516217455283,Inf,1,0.897649804757912,""
"17344","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999943644395487,0.118426165501724,Inf,1,0.999966199002952,""
"17345","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Pam1ug+NTHi",1.30924526710372,0.19389710634923,Inf,1,0.126804174694471,""
"17346","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline",1.36960122344947,0.202890926118559,Inf,1,0.0796593247196332,""
"17347","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+IAV",0.903185567673356,0.133512184220076,Inf,1,0.708758690011145,""
"17348","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+IAV+NTHi",0.903190090693934,0.133512751613974,Inf,1,0.708758690011145,""
"17349","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV","Saline+NTHi",1.36947867891232,0.202875467159688,Inf,1,0.0796593247196332,""
"17350","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",1.30931905457054,0.193909668855686,Inf,1,0.126804174694471,""
"17351","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline",1.3696784125044,0.202904070877932,Inf,1,0.0796593247196332,""
"17352","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV",0.903236470110647,0.133520838733556,Inf,1,0.708758690011145,""
"17353","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",0.903240993386137,0.133521406169816,Inf,1,0.708758690011145,""
"17354","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+IAV+NTHi","Saline+NTHi",1.36955586106079,0.202888610769004,Inf,1,0.0796593247196332,""
"17355","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline",1.04609980869304,0.155121501506637,Inf,1,0.897649804757912,""
"17356","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+IAV",0.689852077656435,0.10207826881276,Inf,1,0.0401822279200114,"*"
"17357","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.689855532334249,0.102078702936879,Inf,1,0.0401822279200114,"*"
"17358","Ly6C+CD8+ T-cells","Lung","96","Pam1ug+NTHi","Saline+NTHi",1.04600620931924,0.155109673864064,Inf,1,0.897649804757912,""
"17359","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+IAV",0.659451490119581,0.0976064184178513,Inf,1,0.0401822279200114,"*"
"17360","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+IAV+NTHi",0.659454792555721,0.097606833543407,Inf,1,0.0401822279200114,"*"
"17361","Ly6C+CD8+ T-cells","Lung","96","Saline","Saline+NTHi",0.999910525388667,0.119017802552468,Inf,1,0.999966199002952,""
"17362","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV","Saline+IAV+NTHi",1.00000500785303,0.118212448274264,Inf,1,0.999966199002952,""
"17363","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV","Saline+NTHi",1.51627608758204,0.224429310866825,Inf,1,0.0401822279200114,"*"
"17364","Ly6C+CD8+ T-cells","Lung","96","Saline+IAV+NTHi","Saline+NTHi",1.51626849433228,0.224428017581247,Inf,1,0.0401822279200114,"*"
"17365","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+IAV",0.59333523244341,0.0991251649737771,Inf,1,0.00503581316772347,"**"
"17366","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+IAV+NTHi",0.593325736879122,0.0991237070434448,Inf,1,0.00503581316772347,"**"
"17367","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Hh+NTHi",0.998667144349549,0.146430656564004,Inf,1,0.99994061481936,""
"17368","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug",1.10495679780518,0.191127831859395,Inf,1,0.740710921059867,""
"17369","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+IAV",0.560078365944022,0.0933287001636184,Inf,1,0.0027992884626857,"**"
"17370","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+IAV+NTHi",0.560024013568937,0.0933204033951556,Inf,1,0.0027992884626857,"**"
"17371","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Pam1ug+NTHi",1.10490764552741,0.191119668986111,Inf,1,0.740710921059867,""
"17372","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline",0.986055682681715,0.169157061443433,Inf,1,0.99994061481936,""
"17373","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+IAV",0.648739984459242,0.108755973930217,Inf,1,0.0209065191923623,"*"
"17374","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+IAV+NTHi",0.648961457074274,0.108790310485246,Inf,1,0.0209065191923623,"*"
"17375","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh","Saline+NTHi",0.986044917640403,0.169155304981803,Inf,1,0.99994061481936,""
"17376","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Hh+IAV+NTHi",0.999983996291187,0.134500349734771,Inf,1,0.99994061481936,""
"17377","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Hh+NTHi",1.68314148518864,0.281211954045408,Inf,1,0.00503581316772347,"**"
"17378","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug",1.86228077718369,0.313513270549411,Inf,1,0.0018265561392315,"**"
"17379","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV",0.943949280809715,0.15272623438594,Inf,1,0.85037108339009,""
"17380","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+IAV+NTHi",0.943857675976371,0.152712729124446,Inf,1,0.85037108339009,""
"17381","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Pam1ug+NTHi",1.86219793653125,0.313499908767864,Inf,1,0.0018265561392315,"**"
"17382","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline",1.6618862807473,0.277342875183018,Inf,1,0.00550879386604063,"**"
"17383","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+IAV",1.09337849665133,0.178069796929247,Inf,1,0.740710921059867,""
"17384","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+IAV+NTHi",1.0937517639089,0.178125761394622,Inf,1,0.740710921059867,""
"17385","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV","Saline+NTHi",1.66186813747732,0.277340003089347,Inf,1,0.00550879386604063,"**"
"17386","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Hh+NTHi",1.68316842212595,0.281216818646143,Inf,1,0.00503581316772347,"**"
"17387","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug",1.86231058105995,0.313518686105562,Inf,1,0.0018265561392315,"**"
"17388","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV",0.943964387740907,0.152728889253209,Inf,1,0.85037108339009,""
"17389","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+IAV+NTHi",0.943872781441522,0.152715383740951,Inf,1,0.85037108339009,""
"17390","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Pam1ug+NTHi",1.86222773908173,0.313505324083175,Inf,1,0.0018265561392315,"**"
"17391","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline",1.66191287751707,0.277347671688,Inf,1,0.00550879386604063,"**"
"17392","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV",1.09339599504245,0.178072888643573,Inf,1,0.740710921059867,""
"17393","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+IAV+NTHi",1.09376926827377,0.178128854141362,Inf,1,0.740710921059867,""
"17394","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+IAV+NTHi","Saline+NTHi",1.66189473395672,0.277344799542284,Inf,1,0.00550879386604063,"**"
"17395","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug",1.10643151129685,0.191394963453622,Inf,1,0.740710921059867,""
"17396","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV",0.560825865868264,0.0934596205148467,Inf,1,0.0027992884626857,"**"
"17397","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+IAV+NTHi",0.560771440952622,0.0934513115023576,Inf,1,0.0027992884626857,"**"
"17398","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Pam1ug+NTHi",1.10638229341875,0.191386788781039,Inf,1,0.740710921059867,""
"17399","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline",0.987371706640006,0.169393644094736,Inf,1,0.99994061481936,""
"17400","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV",0.649605815240651,0.108908431616758,Inf,1,0.0209065191923623,"*"
"17401","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+IAV+NTHi",0.649827583440682,0.108942818614519,Inf,1,0.0209065191923623,"*"
"17402","Ly6C+CD8+ T-cells","Nasal Tissue","96","Hh+NTHi","Saline+NTHi",0.987360927231298,0.169391885084798,Inf,1,0.99994061481936,""
"17403","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV",0.506878067139394,0.0851163855107083,Inf,1,0.000859142853262359,"***"
"17404","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+IAV+NTHi",0.506828877546467,0.0851088049491686,Inf,1,0.000859142853262359,"***"
"17405","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Pam1ug+NTHi",0.999955516561494,0.149917571499759,Inf,1,0.99994061481936,""
"17406","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline",0.892392973770883,0.154197916991357,Inf,1,0.740710921059867,""
"17407","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+IAV",0.587117963116623,0.0991724453378341,Inf,1,0.00503581316772347,"**"
"17408","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+IAV+NTHi",0.587318398658965,0.0992038066538618,Inf,1,0.00503581316772347,"**"
"17409","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug","Saline+NTHi",0.892383231271146,0.154196314169446,Inf,1,0.740710921059867,""
"17410","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+IAV+NTHi",0.999902955767639,0.133521046849898,Inf,1,0.99994061481936,""
"17411","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Pam1ug+NTHi",1.97277329872413,0.33127424238432,Inf,1,0.000859142853262359,"***"
"17412","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline",1.76056734671353,0.293054262512923,Inf,1,0.0027992884626857,"**"
"17413","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV",1.15830216610095,0.188133206385255,Inf,1,0.603212724865651,""
"17414","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+IAV+NTHi",1.15869759757715,0.188192300801732,Inf,1,0.603212724865651,""
"17415","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV","Saline+NTHi",1.76054812611518,0.293051228778485,Inf,1,0.0027992884626857,"**"
"17416","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Pam1ug+NTHi",1.97296476357509,0.331309038802478,Inf,1,0.000859142853262359,"***"
"17417","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline",1.76073821620211,0.293085082863202,Inf,1,0.0027992884626857,"**"
"17418","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV",1.15841458355497,0.18815307286376,Inf,1,0.603212724865651,""
"17419","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+IAV+NTHi",1.15881005340924,0.188212173919576,Inf,1,0.603212724865651,""
"17420","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+IAV+NTHi","Saline+NTHi",1.76071899373833,0.293082048794129,Inf,1,0.0027992884626857,"**"
"17421","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline",0.89243267224478,0.154205048233576,Inf,1,0.740710921059867,""
"17422","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV",0.587144081304258,0.0991770405834842,Inf,1,0.00503581316772347,"**"
"17423","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+IAV+NTHi",0.587344525763058,0.0992084034172136,Inf,1,0.00503581316772347,"**"
"17424","Ly6C+CD8+ T-cells","Nasal Tissue","96","Pam1ug+NTHi","Saline+NTHi",0.892422929311644,0.15420344533496,Inf,1,0.740710921059867,""
"17425","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+IAV",0.657914148108658,0.110171396046045,Inf,1,0.0228841393151661,"*"
"17426","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+IAV+NTHi",0.65813875268112,0.110206190897255,Inf,1,0.0228841393151661,"*"
"17427","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline","Saline+NTHi",0.999989082724737,0.146681002358968,Inf,1,0.99994061481936,""
"17428","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV","Saline+IAV+NTHi",1.00034138887742,0.137035770883391,Inf,1,0.99994061481936,""
"17429","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV","Saline+NTHi",1.51993855976416,0.254522336759258,Inf,1,0.0228841393151661,"*"
"17430","Ly6C+CD8+ T-cells","Nasal Tissue","96","Saline+IAV+NTHi","Saline+NTHi",1.51941984672835,0.254428973155519,Inf,1,0.0228841393151661,"*"
"17431","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+IAV",0.851871181356482,0.125958281695831,Inf,1,0.517964860844924,""
"17432","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+IAV+NTHi",0.851841352215901,0.12595453619272,Inf,1,0.517964860844924,""
"17433","Ly6C+CD8+ T-cells","Spleen","96","Hh","Hh+NTHi",0.998614368905835,0.118310814822044,Inf,1,0.999925848485374,""
"17434","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug",1.03089610508659,0.152501154891105,Inf,1,0.999925848485374,""
"17435","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+IAV",0.82004297163834,0.12121075962819,Inf,1,0.464576210729232,""
"17436","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+IAV+NTHi",0.819961067699231,0.121200482715471,Inf,1,0.464576210729232,""
"17437","Ly6C+CD8+ T-cells","Spleen","96","Hh","Pam1ug+NTHi",1.03108158837216,0.152524472134923,Inf,1,0.999925848485374,""
"17438","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline",1.00994325828732,0.149382321397073,Inf,1,0.999925848485374,""
"17439","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+IAV",0.796674428014188,0.117739469634743,Inf,1,0.464576210729232,""
"17440","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+IAV+NTHi",0.796819087288591,0.117757606227809,Inf,1,0.464576210729232,""
"17441","Ly6C+CD8+ T-cells","Spleen","96","Hh","Saline+NTHi",1.0099543818994,0.149383719375776,Inf,1,0.999925848485374,""
"17442","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Hh+IAV+NTHi",0.999964983977351,0.118276603942968,Inf,1,0.999925848485374,""
"17443","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Hh+NTHi",1.17225983313074,0.17336733028452,Inf,1,0.517964860844924,""
"17444","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug",1.21015492441596,0.178958830752892,Inf,1,0.464576210729232,""
"17445","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+IAV",0.962637297264288,0.142238780757177,Inf,1,0.999925848485374,""
"17446","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+IAV+NTHi",0.962541151343518,0.142226724849591,Inf,1,0.999925848485374,""
"17447","Ly6C+CD8+ T-cells","Spleen","96","Hh+IAV","Pam1ug+NTHi",1.21037266072356,0.178986184660376,Inf,1,0.464576210729232,""
